map_name,max_relative_area_error,area_weighted_mean_error
usa_population_by_state_2020_48.geojson,0.306819,0.00440582
usa_population_by_state_2020_49.geojson,0.303895,0.00437957
usa_population_by_state_2020_50.geojson,0.303695,0.00436082
usa_population_by_state_2020_51.geojson,0.303061,0.00431975
usa_population_by_state_2020_52.geojson,0.299799,0.00426574
usa_population_by_state_2020_53.geojson,0.298423,0.00421898
usa_population_by_state_2020_54.geojson,0.291312,0.00419699
usa_population_by_state_2020_55.geojson,0.290815,0.00416953
usa_population_by_state_2020_56.geojson,0.290373,0.00415921
usa_population_by_state_2020_57.geojson,0.286481,0.00412872
usa_population_by_state_2020_58.geojson,0.270975,0.0041048
usa_population_by_state_2020_59.geojson,0.258704,0.00407051
usa_population_by_state_2020_60.geojson,0.251265,0.00403819
usa_population_by_state_2020_61.geojson,0.245779,0.00400984
usa_population_by_state_2020_62.geojson,0.222755,0.00396201
usa_population_by_state_2020_63.geojson,0.21847,0.00394761
usa_population_by_state_2020_64.geojson,0.218402,0.00390614
usa_population_by_state_2020_65.geojson,0.218346,0.00387341
usa_population_by_state_2020_66.geojson,0.218292,0.00385046
usa_population_by_state_2020_67.geojson,0.218249,0.00384401
usa_population_by_state_2020_68.geojson,0.218214,0.00383683
usa_population_by_state_2020_69.geojson,0.218186,0.00382736
usa_population_by_state_2020_70.geojson,0.218162,0.00381465
usa_population_by_state_2020_71.geojson,0.218138,0.00379841
usa_population_by_state_2020_72.geojson,0.218115,0.00377856
usa_population_by_state_2020_73.geojson,0.218086,0.00375709
usa_population_by_state_2020_74.geojson,0.218046,0.00372828
usa_population_by_state_2020_75.geojson,0.217984,0.0036914
usa_population_by_state_2020_76.geojson,0.217917,0.00365501
usa_population_by_state_2020_77.geojson,0.217841,0.00362505
usa_population_by_state_2020_78.geojson,0.217845,0.00359802
usa_population_by_state_2020_79.geojson,0.21784,0.00356998
usa_population_by_state_2020_80.geojson,0.217831,0.00354129
usa_population_by_state_2020_81.geojson,0.217816,0.00350454
usa_population_by_state_2020_82.geojson,0.217788,0.00346947
usa_population_by_state_2020_83.geojson,0.217755,0.0034374
usa_population_by_state_2020_84.geojson,0.217712,0.00341002
usa_population_by_state_2020_85.geojson,0.217662,0.00338393
usa_population_by_state_2020_86.geojson,0.21761,0.00336027
usa_population_by_state_2020_87.geojson,0.217557,0.00333757
usa_population_by_state_2020_88.geojson,0.217498,0.0033161
usa_population_by_state_2020_89.geojson,0.217446,0.00329578
usa_population_by_state_2020_90.geojson,0.217387,0.00327758
usa_population_by_state_2020_91.geojson,0.217316,0.0032598
usa_population_by_state_2020_92.geojson,0.217243,0.00324257
usa_population_by_state_2020_93.geojson,0.217179,0.00322603
usa_population_by_state_2020_94.geojson,0.217112,0.00321012
usa_population_by_state_2020_95.geojson,0.217041,0.00319479
usa_population_by_state_2020_96.geojson,0.216941,0.00318179
usa_population_by_state_2020_97.geojson,0.216856,0.00316861
usa_population_by_state_2020_98.geojson,0.216766,0.00315562
usa_population_by_state_2020_99.geojson,0.215729,0.00314222
