map_name,max_relative_area_error,area_weighted_mean_error
algeria_population_by_wilaya_2022_81.geojson,0.573811,0.0313902
algeria_population_by_wilaya_2022_82.geojson,1.02383,0.0434668
algeria_population_by_wilaya_2022_83.geojson,0.286343,0.0228689
algeria_population_by_wilaya_2022_84.geojson,0.602852,0.0235081
algeria_population_by_wilaya_2022_85.geojson,0.423662,0.0214853
algeria_population_by_wilaya_2022_86.geojson,1.54903,0.035198
algeria_population_by_wilaya_2022_87.geojson,0.30466,0.0201766
algeria_population_by_wilaya_2022_88.geojson,0.361966,0.0278502
algeria_population_by_wilaya_2022_89.geojson,0.261579,0.0195344
algeria_population_by_wilaya_2022_90.geojson,0.459791,0.0227004
algeria_population_by_wilaya_2022_91.geojson,0.359509,0.0188675
algeria_population_by_wilaya_2022_92.geojson,0.980865,0.0272677
algeria_population_by_wilaya_2022_93.geojson,0.410153,0.0429391
algeria_population_by_wilaya_2022_94.geojson,0.4591,0.0384347
algeria_population_by_wilaya_2022_95.geojson,0.243903,0.0267893
algeria_population_by_wilaya_2022_96.geojson,0.347088,0.0247451
algeria_population_by_wilaya_2022_97.geojson,0.802984,0.0252011
algeria_population_by_wilaya_2022_98.geojson,0.507629,0.0237565
algeria_population_by_wilaya_2022_99.geojson,1.75049,0.0263002
